article_id,text
745186001,Imitation leather sandals with narrow straps that have a metal decoration at the front and an adjustable ankle strap with a metal buckle. Imitation leather linings and insoles and thermoplastic rubber (TPR) soles. | Rainbow sandal | Sandals | Shoes | Ladies Accessories | Black | Solid
618942006,Long-sleeved jersey top with lace at the back. Open section at the back with a button at the back of the neck. | Gigi top | Top | Garment Upper body | Ladieswear | Off White | Solid
702527003,Shorts in soft jersey with an elasticated waist and side pockets. | Leyla low price shorts | Shorts | Garment Lower body | Children Sizes 134-170 | Dark Blue | All over pattern
686346001,"Fully lined swimsuit with frills at the front that continue back over the shoulders, and a seam at the waist. | SW Fleur swimsuit | Swimsuit | Swimwear | Baby Sizes 50-98 | Light Pink | Solid"
599580056,Fully lined bikini bottoms with a mid waist and medium coverage at the back. | Timeless Midrise Brief | Swimwear bottom | Swimwear | Lingeries/Tights | Black | All over pattern
582577004,"Long-sleeved blouse in an airy, floral-print viscose weave with a V-neck and wrapover with buttons at the front. | Magnifique blouse | Blouse | Garment Upper body | Ladieswear | White | All over pattern"
664456001,"Ankle-length cigarette trousers in a stretch weave with fake welt pockets at the back. High waist with a concealed zip and hook-and-eye fastener at one side, and slim legs with creases. | Salvadore slacks | Trousers | Garment Lower body | Ladieswear | Off White | All over pattern"
553875002,Short-sleeved top in printed cotton jersey. | Palma tee | T-shirt | Garment Upper body | Children Sizes 92-140 | White | All over pattern
802568001,"Fitted jumper in soft, fine, rib-knit wool containing some cashmere with hole-knit details at the front, extra-long sleeves and ribbing around the neckline. | PQ TAS TOP | Sweater | Garment Upper body | Ladieswear | Black | Solid"
852152001,"Glittery, printed trainers with adjustable hook and loop tabs at the front and a loop at the back. Mesh linings and insoles and patterned, transparent soles with motion-activated flashing LED lights in various colours. | Ebba blinking SG | Sneakers | Shoes | Children Accessories, Swimwear | Black | Solid"
814857002,"Short-sleeved shirt in a patterned viscose weave with a resort collar, buttons down the front, a chest pocket and short slits in the sides. | RESORT SS SHIRT | Shirt | Garment Upper body | Menswear | Black | All over pattern"
747057001,T-shirt in soft cotton jersey with a press-stud on one shoulder (except in sizes 1½-4Y). | Elis tee | T-shirt | Garment Upper body | Baby Sizes 50-98 | Grey | All over pattern
642805001,Fully lined swimsuit with a deep V-neck and adjustable halter neck. Cut-out sections at the sides and back and a fastening at the back. | Work It Swimsuit | Swimsuit | Swimwear | Lingeries/Tights | Black | Solid
858847001,"Top in soft cotton jersey with a narrow rib trim around the neckline, print motif on the front, cap sleeves and cut fringes at the hem. | Fraya fringe tank | Vest top | Garment Upper body | Children Sizes 134-170 | White | Application/3D"
598515022,"Hipster briefs in organic cotton jersey with lace trims. Low waist, lined gusset and cutaway coverage at the back. | Fiona 4pk Hipster OC MR | Underwear bottom | Underwear | Lingeries/Tights | Black | Solid"
737229001,"Fully-fashioned trainers with plastic details, elasticated lacing and loops front and back. Mesh insoles and thermoplastic rubber (TPR) soles. | Toni knit runner SG | Sneakers | Shoes | Children Accessories, Swimwear | Pink | Colour blocking"
816175001,"Waist bag in grained imitation leather with an adjustable waist strap, a zip at the top and a zipped outer compartment. Lined. Size approx. 8x14x25 cm. | TUVA BUMBAG | Bag | Accessories | Divided | Black | Solid"
478751008,"Short dress in airy, patterned viscose crêpe with a V-neck with decorative buttoning at the front. Short sleeves finished with a knot detail, seam at the waist and flared skirt. Unlined. | Melody (1) | Dress | Garment Full body | Divided | Dark Pink | All over pattern"
583451001,"Baby Exclusive. Dungaree dress in soft organic cotton jersey with straps that fasten with buttons at the top. Elastication at the back, a seam at the front and a flared skirt with patch pockets. | KIKKI bib dress | Dress | Garment Full body | Baby Sizes 50-98 | Light Orange | Solid"
771796002,"Short swim shorts in woven fabric with an extended waistband with a button and zip fly. Elastication at the back of the waist, a concealed drawstring, side pockets, a zipped welt back pocket, and short slits in the sides of the hems. | OCEAN swim shorts | Swimwear bottom | Swimwear | Menswear | Light Blue | Stripe"
641020003,Skirt in a viscose weave with a smocked waist and tiers with overlocked edges. Unlined. | Chelsea Skirt | Skirt | Garment Lower body | Children Sizes 134-170 | Dark Blue | All over pattern
677393001,"STUDIO COLLECTION. Rib-knit wool jumper with long raglan sleeves and ribbing around the neckline, cuffs and hem. | 58-STUDIO ONEHUNDRED CREWNECK | Top | Garment Upper body | Menswear | Off White | Solid"
680391002,Scarf in woven fabric with fringes on the short sides. | Mary Scarf | Scarf | Accessories | Ladies Accessories | Black | Solid
750260005,"Calf-length, fitted slip dress in jersey with a sheen. Narrow adjustable shoulder straps and a slit in one side. Unlined. | Tara slip dress | Dress | Garment Full body | Divided | Yellow | Solid"
744478006,"Baby Exclusive. Short-sleeved shirt in a soft, organic cotton double weave with a round neckline and button placket. | LASSE SS woven shirt | Shirt | Garment Upper body | Baby Sizes 50-98 | Grey | Solid"
701161001,"Bikini bottoms and a swim top in UV-protective fabric. Top with short raglan sleeves and a small stand-up collar. Fully lined bikini bottoms. UPF 50. | Darla UV-set | Swimwear top | Swimwear | Children Accessories, Swimwear | Black | Front print"
601128001,Long-sleeved top in a linen weave with a V-neck. Slightly longer at the back. | LASSIE LINEN L/S | T-shirt | Garment Upper body | Ladieswear | White | Stripe
747404004,"Top in soft, sequined sweatshirt fabric with long raglan sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside. | GLORIA fancy swettis | Sweater | Garment Upper body | Children Sizes 134-170 | Red | Sequin"
736111005,Imitation leather card holder with a zipped compartment and four card slots on the back. Size 7x12.5 cm. | S Crumpet cardholder | Wallet | Accessories | Ladies Accessories | Turquoise | Solid
759258001,"Shorts in a cotton weave with an elasticated drawstring waist, side pockets and a back pocket. | Benny 2-P shorts | Shorts | Garment Lower body | Children Sizes 134-170 | Black | Solid"
760024034,"Socks in a soft, fine-knit cotton blend with elasticated tops. | TP Axel anklesock SB 5-p | Socks | Socks & Tights | Children Sizes 92-140 | Dark Red | All over pattern"
911167005,"Long-sleeved hoodie in sweatshirt fabric made from cotton and recycled polyester. Jersey-lined, drawstring hood, long raglan sleeves, and ribbing at the cuffs and hem. Soft brushed inside. | ADONIS PRINTED HOOD | Hoodie | Garment Upper body | Ladieswear | Light Beige | Front print"
643140001,"Skirt in washed stretch denim with an adjustable, elasticated waist, zip fly and button, heart-shaped front pockets and regular back pockets. | SKIRT EMI HEART | Skirt | Garment Lower body | Children Sizes 134-170 | Light Blue | Denim"
819939001,"Fully lined, patterned swimsuit with a wide flounce at the top and narrow, adjustable shoulder straps, one with a small, decorative metal pendant. | ALICE Flounce swimsuit | Swimsuit | Swimwear | Children Accessories, Swimwear | Other Green | All over pattern"
890035001,"Ankle-length trousers in an airy viscose weave. High paper bag waist with elastication at the back and a detachable tie belt. Pleats at the top, diagonal side pockets and gently tapered legs with creases. | ED Tiblisi TRS. 1 | Trousers | Garment Lower body | Ladieswear | Black | Solid"
625189006,"Rain jacket in windproof, waterproof functional fabric with closed seams. Detachable hood with elasticated sides, a zip down the front and an elasticated hem. Unlined. The jacket has a water-repellent coating without fluorocarbons. | SB Sebastian waterpro rain jkt | Jacket | Garment Upper body | Children Sizes 92-140 | Dark Blue | Solid"
763270001,"Jumper in a soft knit containing some wool with a round neck, long sleeves and ribbing around the neckline, cuffs and hem. | Janet | Sweater | Garment Upper body | Ladieswear | Dark Grey | Melange"
828912001,"Straight-style, calf-length dress in a soft knit containing some wool with dropped shoulders, long sleeves and a detachable tie belt at the waist. Ribbing around the neckline, cuffs and hem, and slits in the sides. | Monza dress | Top | Garment Upper body | Ladieswear | Black | Solid"
625105007,"Softshell jacket in windproof, water-repellent functional fabric with folded seams. Detachable, fleece-lined hood, zip with a chin guard at the front, side pockets, reflective details, ribbed cuffs and a rounded hem. Slightly longer at the back. Brushed thermal inside. The jacket has a water-repellent coating without fluorocarbons. | SB Hunter padded softshell | Jacket | Garment Upper body | Children Sizes 92-140 | Dark Blue | All over pattern"
519220001,"Fancy dress costume in jersey consisting of a cape, sleeveless top and plastic vampire teeth. The cape has a high collar and hook and loop fastening at the front. The top has a turtle neck and a print motif on the front. | SB Cape Own Fancy | Costumes | Garment Full body | Children Accessories, Swimwear | Red | Mixed solid/pattern"
545894001,"Leather loafers with tassels, a moccasin seam at the front and soft heels that can be folded down. Leather linings and insoles and rubber soles. Heel approx. 2.5 cm. | River Loafer PQ | Other shoe | Shoes | Menswear | Black | Solid"
752512006,"Trousers in soft, gently draping viscose twill with a high, elasticated waist and detachable tie belt. Side pockets and straight, wide legs. | Waleo HW wide full | Trousers | Garment Lower body | Ladieswear | Black | Solid"
662369046,"Boxer shorts in a cotton weave with an elasticated waist, long legs and button fly. | MAX CHECKS AND STRIPES 3PK | Underwear bottom | Underwear | Menswear | Dark Blue | Mixed solid/pattern"
920158001,"Studio Collection. Long top in printed sweatshirt fabric made from a cotton blend with a deep V-neck, dropped shoulders and long, wide sleeves. Wide ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic. Studio Collection AW20 is a tribute to the rebellious, fearless individual who dares to break the mould – an individual who plays between the extremes and finds their style amongst the androgynous, eclectic and creative. | SC SADISFACTION sweatshirt | Sweater | Garment Upper body | Ladieswear | Black | Placement print"
681076001,"Jumper in fine-knit cotton containing glittery threads with a decorative bow at the neck. Long balloon sleeves with wide ribbed cuffs, and ribbing around the neckline and hem. | Newton Sweater | Sweater | Garment Upper body | Children Sizes 92-140 | Red | Glittering/Metallic"
562252035,"Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets. | Space 5 pkt tregging | Trousers | Garment Lower body | Ladieswear | Blue | Denim"
