article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
715828012,715828,CASSIM ROLLNECK,252,Sweater,Garment Upper body,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear,Polo-neck jumper in fine-knit cotton with long sleeves and ribbing at the cuffs and hem.
743791003,743791,DAVID set,270,Garment Set,Garment Full body,1010005,Colour blocking,12,Light Beige,1,Dusty Light,11,Beige,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Set with a jumper and pair of trousers in soft, garter-stitched organic cotton. Jumper with buttons at the shoulders, long raglan sleeves and roll edges at the cuffs and hem. Trousers with an elasticated, drawstring waist and roll-edge hems."
585751002,585751,NEW TANK CASSIE,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,Sleeveless. straight-cut top in woven fabric with broderie anglaise at the hem.
642910013,642910,Henrik c-neck,252,Sweater,Garment Upper body,1010018,Treatment,73,Dark Blue,4,Dark,2,Blue,5848,Jersey Fancy,F,Menswear,3,Menswear,21,Contemporary Casual,1005,Jersey Fancy,"Top in sweatshirt fabric in a relaxed fit with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
673450001,673450,Ester mixed PJ,297,Pyjama set,Nightwear,1010012,Mixed solid/pattern,10,White,3,Light,9,White,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Pyjamas in soft cotton jersey. One long-sleeved and one short-sleeved printed top. One pair of long bottoms and one pair of shorts, both with an elasticated waist."
798295007,798295,SW Kingston shorts,59,Swimwear bottom,Swimwear,1010001,All over pattern,83,Dark Turquoise,7,Medium,7,Turquoise,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Swim shorts with an elasticated drawstring waist and fake fly. Soft mesh inner shorts.
923858001,923858,Gina aliceband,74,Hair/alice band,Accessories,1010001,All over pattern,9,Black,4,Dark,5,Black,3420,Small Accessories Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Wide, lightly padded, satin-covered Alice band."
576773009,576773,Fireball Chino,272,Trousers,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Chinos in an airy cotton weave with a zip fly, side pockets, welt back pockets and tapered legs."
541097001,541097,SKINNY LINED 89,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,3,Light,2,Blue,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,Fully lined 5-pocket skinny-fit jeans in washed stretch denim with an adjustable elasticated waist and zip fly.
581153008,581153,Maggi espadrille,144,Flat shoe,Shoes,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Espadrilles with a braided jute trim around the soles. Fabric linings and insoles and thermoplastic rubber (TPR) soles.
718731001,718731,AUSTIN BOXER BB 7PACK,286,Underwear bottom,Underwear,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,4225,Young Boy UW/NW,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front."
831273003,831273,Valance Jumsuit,267,Jumpsuit/Playsuit,Garment Full body,1010023,Denim,71,Light Blue,3,Light,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Playsuit in washed cotton denim with a collar, concealed zip at the front and yoke at the back. Two chest pockets, short sleeves with sewn-in turn-ups, and a seam and sewn-on tie belt at the waist."
652377008,652377,Low price l/l pj SB,297,Pyjama set,Nightwear,1010014,Placement print,73,Dark Blue,7,Medium,2,Blue,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Pyjamas in soft, printed cotton jersey. Long-sleeved top with ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
606154004,606154,Soko Throw-On,245,Cardigan,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Cardigan in a soft, fine-knit viscose blend with a rounded front, short dolman sleeves and no fasteners."
625721001,625721,Dave Flipflop Fancy SB,88,Flip flop,Shoes,1010013,Other pattern,19,Greenish Khaki,4,Dark,20,Khaki green,4211,Kids Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Pool shoes with a hook and loop fastener and grained rubber soles. (Sizes 7-9 with an elastic strap around the heels.)
696508001,696508,W STACY TRS CNY,272,Trousers,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,7912,Asia Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Wide, ankle-length trousers in cotton twill with a high, elasticated paper bag waist and tie belt. Fake fly, side pockets and straight, wide legs with creases."
814631006,814631,FreeFit Slim(1),272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket denim jeans with a regular waist, zip fly and button and slim legs. Made using Lycra® Freefit® technology for soft, super-generous stretch, maximum mobility and optimal comfort."
786093002,786093,Jonathan hood,252,Sweater,Garment Upper body,1010010,Melange,93,Dark Green,4,Dark,19,Green,5858,Knitwear,F,Menswear,3,Menswear,21,Contemporary Casual,1003,Knitwear,"Jumper knitted in soft cotton with a lined, drawstring hood, long raglan sleeves and ribbing at the cuffs and hem."
565308022,565308,Marimoo,274,Shorts,Garment Lower body,1010021,Lace,73,Dark Blue,4,Dark,2,Blue,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,"Shorts in cotton twill with a zip fly and button, front and back pockets and raw-edge frayed hems."
690957011,690957,Meadow Trousers,272,Trousers,Garment Lower body,1010001,All over pattern,91,Light Green,3,Light,19,Green,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Treggings in sturdy jersey with an elasticated waist, fake fly, fake front pockets and real back pockets."
631363003,631363,MILLE frill tights.,272,Trousers,Garment Lower body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Leggings in soft cotton jersey with an elasticated waist, frill-trimmed side pockets and a frill at the hems."
700753001,700753,Margarita Soft Body,283,Underwear body,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Body in lace and mesh with a deep V-neck, narrow adjustable shoulder straps, lined gusset and string back."
741342002,741342,Eve plisse skirt,275,Skirt,Garment Lower body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"High-waisted, calf-length, pleated skirt in jersey with a slight sheen. Laser-cut edge at the hem. Unlined."
679620002,679620,RESORT ICE TEE,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,8030,EQ H&M Man,F,Menswear,3,Menswear,30,Men Other 2,1001,Unknown,T-shirt in striped cotton jersey.
780045003,780045,PQ ASTRID FLUID SKIRT,275,Skirt,Garment Lower body,1010016,Solid,92,Green,2,Medium Dusty,20,Khaki green,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Calf-length skirt in a softly draping Tencel™ lyocell and silk weave with gathered, covered elastication at the waist. Inset panels at the sides to create draping and volume, and an asymmetric hem. Unlined."
731512004,731512,LEGGINGS BELLE BASIC 79,273,Leggings/Tights,Garment Lower body,1010023,Denim,7,Grey,2,Medium Dusty,12,Grey,7917,Kids Girl Denim,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1016,Trousers Denim,"Leggings in washed, stretch denim with an elasticated waist, fake front pockets and real back pockets."
702196002,702196,Pax Slipon BB,94,Sneakers,Shoes,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,4221,Young Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Slip-on, fabric trainers with elastic gores in the sides and a loop at the back. Canvas linings and insoles and thermoplastic rubber (TPR) soles."
785673003,785673,CARBON slim slacks,272,Trousers,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Chinos in stretch cotton twill with a regular waist, concealed hook-and-eye fastening and zip fly. Side pockets, welt back pockets with a button and slim, tapered legs."
670944001,670944,W LIDO DRESS EQ,265,Dress,Garment Full body,1010001,All over pattern,14,Dark Beige,2,Medium Dusty,11,Beige,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Calf-length wrap dress in a cotton and Tencel™ lyocell weave with a V-neck with a concealed press-stud and short sleeves. Seam and a tie belt at the waist and a gently flared skirt with concealed buttons at the front and slits in the sides. Slightly longer at the back. Unlined.
803276001,803276,Kayla shorts,274,Shorts,Garment Lower body,1010014,Placement print,20,Other Yellow,5,Bright,8,Yellow,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,Shorts in lightweight sweatshirt fabric made from a cotton blend with covered elastication and a drawstring at the waist and inset side panels with a print.
648300003,648300,Poppy Price,258,Blouse,Garment Upper body,1010016,Solid,50,Other Pink,5,Bright,4,Pink,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Off-the-shoulder, straight-cut blouse in a cotton weave with an elasticated top with a small frill trim. Wide, half-length raglan sleeves with broderie anglaise, and broderie anglaise at the hem."
835291001,835291,LINUS 3-p tights,272,Trousers,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Trousers in soft, organic cotton jersey with wide foldover ribbing at the waist and ribbed hems."
549758001,549758,LEAF hairband,74,Hair/alice band,Accessories,1010016,Solid,82,Turquoise,2,Medium Dusty,19,Green,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,Baby Exclusive. Soft jersey hairband with a tie detail at the front and elastication at the back.
602673007,602673,BIGGIE bomber,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5262,Jacket Smart,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Bomber jacket in woven fabric with a ribbed stand-up collar and zip down the front. Zipped chest pocket, pockets in the side seams, an inner pocket with a press-stud, and ribbing at the cuffs and hem. Lined."
708345013,708345,DINGO TEE,255,T-shirt,Garment Upper body,1010014,Placement print,51,Light Pink,7,Medium,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short top in soft, printed jersey with short sleeves and ties at the hem."
877961024,877961,1p Shaftless,302,Socks,Socks & Tights,1010014,Placement print,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Shaftless socks in a soft, fine-knit cotton blend."
890985003,890985,Lydon grey,308,Hoodie,Garment Upper body,1010018,Treatment,51,Light Pink,1,Dusty Light,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Long-sleeved cardigan in lightweight sweatshirt fabric with raw edges. Jersey-lined hood and patch front pockets. No fasteners.
788326004,788326,Stone jumper,252,Sweater,Garment Upper body,1010010,Melange,11,Off White,1,Dusty Light,9,White,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Boxy-style jumper in a fine-knit alpaca blend with a round, ribbed neckline, low dropped shoulders, long balloon sleeves and wide ribbing at the cuffs and hem."
802980002,802980,Monzo adj tie tanga,59,Swimwear bottom,Swimwear,1010016,Solid,33,Dark Orange,7,Medium,3,Orange,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low waist, ties at the sides and cutaway coverage at the back. The polyester content of the bikini bottoms is recycled."
835666001,835666,CA Hector,259,Shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,8617,Shirt S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in a woven, stretch cotton blend with a cutaway collar, French front and yoke at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slim Fit – a fit with narrow shoulders and a tapered waist for a fitted silhouette."
687313001,687313,Magnus shirt,259,Shirt,Garment Upper body,1010004,Check,73,Dark Blue,4,Dark,2,Blue,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Shirt in soft, brushed cotton twill with a grandad collar and buttons down the front. Two flap chest pockets with a button and long sleeves with narrow, buttoned cuffs. Slightly longer and rounded at the back."
684824001,684824,Walkover Unpadded Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,93,Dark Green,4,Dark,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,
757215002,757215,Mia longsleeve top,255,T-shirt,Garment Upper body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Long-sleeved top in soft, printed jersey."
677394001,677394,58-STUDIO MAX RIB TEE,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5641,Local relevance,F,Menswear,3,Menswear,24,Men Project,1001,Unknown,STUDIO COLLECTION. T-shirt in ribbed cotton-blend jersey.
736573001,736573,Desert Highline Braz. Cheeky,59,Swimwear bottom,Swimwear,1010001,All over pattern,22,Yellow,5,Bright,8,Yellow,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with a high cut at the back."
803683001,803683,Family hood women,252,Sweater,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,7848,Boys Local Relevance,H,Children Sizes 92-140,4,Baby/Children,48,Kids Local Relevance,1023,Special Offers,"Long-sleeved top in sweatshirt fabric with a jersey-lined, drawstring hood and ribbing at the cuffs and hem. Soft brushed inside."
485542031,485542,Pricebrief brief SB 5-p,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,22,Yellow,5,Bright,8,Yellow,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear",Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
491070021,491070,Bob Sport midshaft BB (1)5-p,302,Socks,Socks & Tights,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,4214,Kids Boy Socks,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1021,Socks and Tights,Sports socks in a cotton blend.
545263002,545263,Alec dress,265,Dress,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,Fitted dress in a soft rib knit with a high collar and long sleeves.
929734002,929734,Mini Me LOGG Bixa dress LOGG,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Wide dress in soft sweatshirt fabric made from a cotton blend with ribbing around the neckline and long, slightly wider sleeves with ribbed cuffs. Gathered seam at the hips for added volume at the hem. Soft brushed inside."
737311003,737311,Paul LS Bandcollar(1),259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5767,Shirt,F,Menswear,3,Menswear,21,Contemporary Casual,1011,Shirts,"Shirt woven in a cotton blend with a grandad collar, classic front and yoke with a pleat and hanger at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slightly longer at the back. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
